#Date	Molasses	MOT	Repump	OP	Add. H	Add. V	Lat. X	Lat. Y	Lat. Z	Clearing	Depump
2025-05-30 20:28:23.734000	9.000000										
2025-05-30 20:28:46.562000	9.000000										
2025-06-02 18:48:54.937000	7.000000										
2025-06-02 18:52:04.875000	10.000000										
2025-06-02 18:54:59.812000											
2025-06-02 18:55:03.828000	9.000000										
2025-06-02 18:56:42.453000	8.000000										
2025-06-02 19:00:19.437000	6.000000										
2025-06-03 14:45:10.625000	8.000000										
2025-06-03 14:56:16.078000	6.000000										
2025-06-03 16:39:15.281000	8.000000										
2025-06-03 16:42:17.281000	6.000000										
2025-06-03 16:44:15.859000	8.000000										
2025-06-03 16:44:58.125000	10.000000										
2025-06-03 16:47:58.703000	8.000000										
2025-06-03 16:52:26.171000	6.000000										
2025-06-03 16:52:51.328000	10.000000										
2025-06-03 16:52:58.078000	6.000000										
2025-06-03 16:54:35.250000	8.000000										
2025-06-03 18:27:50.593000	6.000000										
2025-06-03 18:28:10.515000	6.000000										
2025-06-05 18:55:02.156000	8.000000										
2025-06-05 18:58:18.625000	10.000000										
2025-06-06 12:36:53.296000	6.000000										
2025-06-06 16:25:25.296000	8.000000										
2025-06-06 16:30:24.875000	6.000000										
2025-06-11 14:46:54.687000	8.000000										
2025-06-11 14:57:27.734000	7.000000										
2025-06-11 15:16:18.312000	7.000000										
2025-06-11 15:16:31.390000	8.000000										
2025-06-11 15:21:07.437000	9.000000										
2025-06-11 15:25:17.062000	10.000000										
2025-06-11 16:06:08.046000	9.000000										
2025-06-24 14:59:19.375000	11.000000										
2025-06-24 15:04:12.453000	12.000000										
2025-06-24 15:33:44.625000	10.000000										
2025-06-24 15:34:30.218000	9.000000										
2025-06-24 15:38:47.109000	11.000000										
2025-06-25 13:49:19.968000	9.000000										
2025-06-25 15:20:33.968000	13.000000										
2025-06-25 15:21:38.312000	15.000000										
2025-06-25 17:05:35	11.000000										
2025-06-25 17:05:53	11.000000										
2025-06-25 17:05:54.953000	11.000000										
2025-06-25 17:05:57.046000	11.000000										
2025-06-25 17:07:43.593000	9.000000										
2025-06-25 17:11:34.187000	7.000000										
2025-06-25 18:26:35.765000	9.000000										
2025-06-26 13:42:17.593000	11.000000										
2025-06-30 14:34:59.640000	9.000000										
2025-07-01 14:44:56.859000	11.000000										
2025-07-01 14:47:41.375000	9.000000										
2025-07-01 16:52:57.921000	11.000000										
2025-07-01 17:12:18.593000	9.000000										
2025-07-01 17:12:52.453000	11.000000										
2025-07-01 17:35:56.593000	13.000000										
2025-07-01 17:36:41.500000	11.000000										
2025-07-03 19:11:18.531000	13.000000										
2025-07-03 19:13:08.250000	10.000000										
2025-07-03 19:35:01.734000	11.000000										
2025-07-03 19:35:03.328000	11.000000										
2025-07-03 19:35:03.578000	11.000000										
2025-07-03 19:35:06.234000	11.000000										
2025-07-03 19:35:08.109000	11.000000										
2025-07-03 19:35:08.390000	11.000000										
2025-07-03 19:35:08.781000	11.000000										
2025-07-03 19:35:11.406000	11.000000										
2025-07-03 19:35:11.671000	11.000000										
2025-07-03 19:35:11.921000	11.000000										
2025-07-03 19:35:49.750000	13.000000										
2025-07-03 19:38:49.453000	11.000000										
2025-07-08 18:55:20.109000	13.000000										
2025-07-08 19:03:40.906000	11.000000										
2025-07-15 17:07:21.375000	12.000000										
2025-07-15 17:17:06.078000	13.000000										
2025-07-15 17:21:52.750000	14.000000										
2025-07-15 17:26:57.187000	10.000000										
2025-07-15 17:35:21.515000	8.000000										
2025-07-15 17:42:02.265000	11.000000										
2025-07-15 20:19:56.812000	13.000000										
2025-07-15 20:26:56.562000	9.000000										
2025-07-16 15:07:32.500000	11.000000										
2025-07-21 15:44:24.906000	10.000000										
2025-07-21 15:47:36.531000	11.000000										
2025-07-21 16:15:53.828000	11.000000			2000.000000							
2025-07-21 16:16:48.109000	11.000000			2300.000000							
2025-07-21 16:17:32.953000	11.000000			1800.000000							
2025-07-21 16:17:39.109000	11.000000			1800.000000							
2025-07-21 16:17:57.875000	11.000000			2600.000000							
2025-07-21 16:20:27.562000	11.000000			2900.000000							
2025-07-21 16:25:21.609000	11.000000			1800.000000							
2025-07-21 16:28:01.859000	11.000000			3200.000000							
2025-07-21 16:31:08.171000	11.000000			3500.000000							
2025-07-21 16:33:52.750000	11.000000			4500.000000							
2025-07-21 16:36:41.031000	11.000000			5000.000000							
2025-07-21 16:39:19.734000	11.000000			6000.000000							
2025-07-21 16:42:05.984000	11.000000			7000.000000							
2025-07-21 16:46:28.734000	11.000000			9000.000000							
2025-07-21 16:51:53.515000	11.000000			12000.000000							
2025-07-21 17:12:03.171000	11.000000		800.000000	12000.000000							
2025-07-21 17:13:52.234000	11.000000		1600.000000	12000.000000							
2025-07-21 17:14:39.203000	11.000000		3200.000000	12000.000000							
2025-07-21 17:15:44.203000	11.000000		10000.000000	12000.000000							
2025-07-21 17:16:51.968000	11.000000		200.000000	12000.000000							
2025-07-21 17:17:23.968000	11.000000		10.000000	12000.000000							
2025-07-21 17:17:49.453000	11.000000		400.000000	12000.000000							
2025-07-21 17:24:28.890000	11.000000		400.000000	2400.000000							
2025-07-21 17:25:11.250000	11.000000		400.000000	2000.000000							
2025-07-21 17:26:11.484000	11.000000		400.000000	2300.000000							
2025-07-21 17:38:01.140000				12000.000000							
2025-07-21 17:44:45.265000				1800.000000							
2025-07-21 18:13:50.343000				4500.000000							
2025-07-22 14:27:16.765000	10.000000										
2025-07-22 14:27:36.812000	11.000000										
2025-07-22 15:29:52.531000				2500.000000							
2025-07-22 15:46:50.234000				4500.000000							
2025-07-22 15:47:03.515000				2500.000000							
2025-07-22 15:54:26.843000				4500.000000							
2025-07-24 14:31:06.968000	10.000000										
2025-07-24 14:37:43.781000	10.000000	60.000000									
2025-07-24 14:44:07.890000	10.000000	45.000000									
2025-07-24 14:48:04.343000	10.000000	35.000000									
2025-07-24 14:50:42.734000	10.000000	32.000000									
2025-07-24 14:56:52.671000	10.000000	30.000000									
2025-07-24 15:05:04.390000	10.000000	32.000000									
2025-07-24 15:15:57.812000	10.000000	30.000000									
2025-07-29 16:07:27.562000	11.000000										
2025-07-30 11:11:12.468000		30.000000									
2025-07-30 11:11:17.843000		60.000000									
2025-07-30 11:15:05.140000		30.000000									
2025-07-30 11:27:55.968000		60.000000									
2025-07-30 11:29:05.953000		90.000000									
2025-07-30 11:32:13.062000		30.000000									
2025-07-30 15:04:43.250000	12.000000										
2025-08-08 17:31:49.375000	11.000000										
2025-08-25 15:31:42.843000	9.000000										
2025-08-25 15:33:19.937000	11.000000										
2025-08-25 18:49:17.437000				2300.000000							
2025-08-28 16:12:15.234000				1800.000000							
2025-08-28 16:22:05.687000				1300.000000							
2025-08-28 16:27:43.781000				2000.000000							
2025-08-28 16:45:28.078000				3000.000000							
2025-08-28 16:56:26.265000				4000.000000							
2025-08-28 17:07:49.828000				3500.000000							
2025-08-28 17:09:07.765000				3000.000000							
2025-08-28 17:09:13.750000				3000.000000							
2025-08-28 17:09:28.515000				3000.000000							
2025-08-28 17:09:47.968000				3500.000000							
2025-08-28 17:09:48.484000				3500.000000							
2025-08-28 17:09:48.640000				3500.000000							
2025-08-28 17:09:56.062000				3500.000000							
2025-08-28 17:09:57.156000				3500.000000							
2025-08-28 17:09:59.500000				3500.000000							
2025-08-28 17:10:03				3500.000000							
2025-08-28 17:10:03.171000				3500.000000							
2025-08-28 17:10:05.625000				3500.000000							
2025-08-28 17:10:05.875000				3500.000000							
2025-08-28 17:10:13.937000				3000.000000							
2025-08-28 17:10:14.109000				3000.000000							
2025-08-28 17:10:17.484000				3000.000000							
2025-08-28 17:10:23.187000				3500.000000							
2025-08-28 17:11:44.500000				3000.000000							
2025-08-28 17:12:53.781000				2300.000000							
2025-08-28 17:14:29.375000				2500.000000							
2025-08-28 17:16:56.921000				2000.000000							
2025-08-28 17:21:12.750000				1000.000000							
2025-08-28 17:31:19.031000				2000.000000							
2025-08-28 17:58:09.781000				2300.000000							
2025-08-28 18:06:49.968000				1000.000000							
2025-08-28 18:15:29.546000				2300.000000							
2025-08-28 18:21:10.437000				1000.000000							
2025-08-28 18:32:59.500000				2300.000000							
2025-08-28 18:47:35.703000				1000.000000							
2025-08-28 18:52:38.046000				2300.000000							
2025-08-28 19:02:34.359000											
2025-08-28 19:08:11.656000											
2025-08-28 19:08:15.562000				1000.000000							
2025-09-08 20:11:57.281000	10.000000										
2025-09-08 20:15:28.109000	9.000000										
2025-09-10 14:42:05.796000			800.000000								
2025-09-10 18:05:59.265000		43.000000									
2025-09-11 11:39:06.671000		41.600000									
2025-09-11 11:46:31.859000		47.000000									
2025-09-11 12:08:54.234000		45.500000									
2025-09-11 12:10:27.312000		46.200000									
2025-09-11 12:27:35.781000		45.700000									
2025-09-11 17:06:03.953000	11.000000										
2025-09-12 15:18:16.843000	13.000000										
2025-09-12 17:20:47.906000	15.000000										
2025-09-12 17:23:34.843000	17.000000										
2025-09-12 18:40:02.734000	13.000000										
2025-09-12 18:48:28.953000	15.000000										
2025-09-18 15:02:58.265000	11.000000										
2025-11-12 13:59:28.875000	13.000000										
2025-11-12 14:23:46.296000	15.000000										
2025-11-12 14:24:19	9.000000										
2025-11-12 14:24:44.281000	17.000000										
2025-11-12 14:25:05.093000	19.000000										
2025-11-12 14:25:25.718000	21.000000										
2025-11-12 14:25:55.343000	23.000000										
2025-11-12 14:26:22.390000	27.000000										
2025-11-12 14:27:03.859000	21.000000										
2025-11-12 15:57:30.781000	27.000000										
2025-11-12 15:57:56.828000	21.000000										
2025-11-12 16:16:29.062000	17.000000										
2025-11-12 16:23:22.750000	13.000000										
2025-11-13 16:00:31.640000	21.000000										
2025-11-14 12:32:00.328000	13.000000										
2025-11-19 17:13:44.828000	11.000000										
2025-11-24 14:19:28.250000		44.000000									
2025-11-26 06:50:37.390000	10.000000										
2025-12-09 03:42:56.609000				2000.000000							
2025-12-09 03:45:28.078000				1000.000000							
2025-12-09 03:54:23.375000	13.000000										
2025-12-09 04:05:28.750000	15.000000										
2025-12-09 04:12:31.921000	12.000000										
2025-12-09 17:37:50.140000	15.000000										
2025-12-09 17:42:42.828000	18.000000										
2025-12-09 17:47:24.671000	15.000000										
2025-12-09 17:52:46.671000	15.000000			2000.000000							
2025-12-09 17:57:56.015000	15.000000			3500.000000							
2025-12-09 18:03:22.109000	12.000000			500.000000							
2025-12-09 18:33:47.468000				1000.000000							
2025-12-10 13:56:29.890000		42.000000									
2025-12-10 13:56:51.250000		46.000000									
2025-12-10 14:32:14.953000	11.000000										
2025-12-10 14:47:21.375000	13.000000										
2025-12-10 18:39:02.328000				2000.000000							
2025-12-12 14:21:33.062000	11.000000										
2025-12-12 18:04:31.359000				3000.000000							
2025-12-12 18:09:03.187000				3500.000000							
2025-12-12 18:09:22.656000				5000.000000							
2025-12-12 18:13:35.640000				10000.000000							
2025-12-12 18:17:23.078000				20000.000000							
2025-12-12 18:17:42.953000				20000.000000							
2025-12-12 18:17:45.859000				20000.000000							
2025-12-12 18:25:51.703000				10000.000000							
2025-12-12 18:30:27.203000				2000.000000							
2025-12-12 20:01:30.046000				2500.000000							
2025-12-12 20:06:57.703000				1500.000000							
2025-12-16 16:35:39.109000				1000.000000							
2025-12-16 17:01:10.968000				500.000000							
2025-12-17 15:00:00.406000				2000.000000							
2025-12-17 15:02:34.968000				1000.000000							
2025-12-17 15:41:46.359000				2000.000000							
2025-12-17 18:01:20.046000				5000.000000							
2025-12-17 18:10:31.078000				2000.000000							
2025-12-17 18:14:41.234000	9.000000										
2025-12-18 13:49:54.578000	10.000000										
2025-12-18 13:50:11.640000	10.000000										
2025-12-18 13:53:54.890000	12.000000										
2025-12-18 14:45:05.765000	12.000000			5000.000000							
2025-12-18 18:26:49.703000	12.000000			4500.000000							
2025-12-18 18:31:58.046000	12.000000			3500.000000							
2025-12-18 18:38:22.140000	12.000000			2000.000000							
2025-12-18 18:43:07.546000	12.000000			5000.000000							
2025-12-18 18:55:11.984000	12.000000			2000.000000							
2025-12-18 19:00:26.609000	12.000000			3000.000000							
2025-12-18 19:03:56.390000	12.000000			2500.000000							
2025-12-18 19:08:26.281000	12.000000			2300.000000							
2025-12-18 20:33:15.218000	12.000000			2000.000000							
2025-12-18 20:35:20.937000	12.000000			2300.000000							
2025-12-18 20:35:26.859000	12.000000			2300.000000							
2025-12-18 20:35:28.875000	12.000000			2300.000000							
2025-12-18 20:35:29.015000	12.000000			2300.000000							
2025-12-18 20:35:29.187000	12.000000			2300.000000							
2025-12-18 20:35:29.359000	12.000000			2300.000000							
2025-12-18 20:35:33.031000	12.000000			2300.000000							
2025-12-19 15:37:07.031000	12.000000			5000.000000							
2025-12-19 16:47:28.640000	12.000000			2300.000000							
2025-12-19 16:48:18.625000	12.000000			2300.000000							
2025-12-19 16:48:22.093000	12.000000			2300.000000							
2025-12-19 17:13:38.359000	12.000000			5000.000000							
2025-12-19 17:33:03.375000	12.000000			2300.000000							
2025-12-19 19:40:18.359000	12.000000			500.000000							
2025-12-19 19:54:01.906000	12.000000			2300.000000							
2025-12-19 19:54:45.703000	12.000000			500.000000							
2025-12-23 15:34:01.921000				400.000000							
2025-12-23 15:35:54.734000				100.000000							
2025-12-23 15:36:55.968000											
2025-12-23 15:37:00.312000				200.000000							
2025-12-23 17:49:41.343000				100.000000							
2025-12-23 17:59:59.703000				500.000000							
2025-12-23 18:08:56.078000				2300.000000							
2025-12-23 18:15:38.812000				200.000000							
2026-01-06 15:57:09.921000	9.000000										
2026-01-06 15:57:28.515000	12.000000										
2026-01-07 18:33:11.640000				300.000000							
2026-01-07 18:45:55.859000				200.000000							
2026-01-09 13:38:25.625000				170.000000							
2026-01-09 13:39:27.593000				150.000000							
2026-01-09 16:17:47.468000				300.000000							
2026-01-09 18:04:27.968000				150.000000							
2026-01-12 17:12:18.281000	11.000000										
2026-01-12 17:17:57.515000				300.000000							
2026-01-12 17:21:14.671000				100.000000							
2026-01-12 18:47:56.890000	15.000000										
2026-01-13 16:47:17.484000	11.000000										
2026-01-27 15:51:19.875000	13.000000										
2026-01-30 17:42:50.796000	12.000000										
2026-02-03 15:11:53.562000	11.000000										
2026-02-09 12:34:42.937000	13.000000										
2026-02-09 18:08:08.921000	14.000000										
2026-02-09 18:23:48.500000	13.000000										
2026-02-10 16:42:25.906000	14.000000										
2026-02-10 16:43:19.453000	12.000000										
2026-02-11 15:15:51.109000	11.000000										
2026-02-11 17:26:54.812000		43.000000									
2026-02-12 17:38:41.437000	9.000000										
2026-02-13 13:30:29.687000	11.000000										
2026-02-13 20:03:02.390000	10.000000										
2026-02-13 20:06:54.812000	12.000000										
2026-02-16 14:02:52.750000	11.000000										
2026-02-19 15:15:07.468000	13.000000										
2026-02-20 15:22:39.906000	11.000000										
2026-02-20 15:52:59				120.000000							
2026-02-23 13:02:59.328000				130.000000							
2026-02-23 13:04:03.500000				145.000000							
2026-02-23 13:07:03.890000				150.000000							
2026-02-23 18:08:33.093000	12.000000										
2026-02-24 17:22:35.906000		40.000000									
2026-02-24 17:35:23.937000		45.000000									
2026-02-24 17:36:38.406000	15.000000										
2026-02-24 17:37:39.843000	17.000000										
2026-02-24 18:17:06.828000	20.000000										
2026-02-24 18:18:36.281000	25.000000										
2026-02-24 18:35:19.828000	12.000000										
2026-02-24 18:37:09.781000	17.000000										
2026-02-24 18:38:22.484000	13.000000										
2026-02-25 14:59:47.265000	22.000000										
2026-02-25 15:00:36.609000	20.000000										
2026-02-25 15:03:33.843000	18.000000										
2026-02-25 15:52:18.828000	22.000000										
2026-02-25 16:00:45.750000	25.000000										
2026-02-25 16:04:52.703000	18.000000										
2026-02-25 16:36:57.359000	20.000000										
2026-02-25 16:39:15.609000	23.000000										
2026-02-25 16:40:15.812000	25.000000										
2026-02-25 16:44:04.468000	20.000000										
2026-02-25 16:44:55.328000	17.000000										
2026-02-25 17:19:03.843000	14.000000										
2026-02-25 17:21:22.015000	17.000000										
2026-02-25 17:24:11.953000	15.000000										
2026-02-25 17:28:08.453000	13.000000										
2026-02-26 16:14:53.406000	12.000000										
2026-03-06 17:19:20.421000	8.000000										
2026-03-06 17:23:10.718000	12.000000										
2026-03-06 17:47:18.812000	10.000000										
2026-03-06 18:00:11.640000	17.000000										
2026-03-06 18:00:57	15.000000										
2026-03-06 18:33:22.109000	10.000000										
2026-03-09 14:52:09.015000	15.000000										
2026-03-09 16:45:25.078000	10.000000										
2026-03-09 16:50:34.093000	15.000000										
2026-03-09 16:54:11.625000	10.000000										
2026-03-09 17:09:09.437000	15.000000										
2026-03-09 17:12:35.671000	10.000000										
2026-03-09 17:30:02.046000	15.000000										
2026-03-12 17:33:59.156000	20.000000										
2026-03-12 17:54:57.062000	18.000000										
2026-03-12 18:21:52.750000	8.000000										
2026-03-12 18:26:32	18.000000										
2026-03-12 19:05:41.125000	15.000000										
2026-03-13 18:57:28.468000	18.000000										
2026-03-13 19:48:34.265000	15.000000										
2026-03-16 19:05:22.109000	18.000000										
2026-03-18 15:09:02.328000	16.000000										
2026-03-23 17:41:26.171000	19.000000										
2026-03-27 15:41:06.578000	17.000000										
2026-03-27 16:20:23.859000				170.000000							
2026-03-31 17:22:13.812000	16.000000										
2026-03-31 17:22:17.875000	15.000000										
2026-03-31 17:22:32.671000	15.000000										
2026-03-31 17:26:03.906000	13.000000										
2026-03-31 17:29:42.734000	14.000000										
2026-03-31 17:42:28.968000	17.000000										
2026-04-01 14:33:59.875000	14.000000										
2026-04-01 14:34:16.343000				150.000000							
2026-04-02 19:31:48.812000		42.000000									
2026-04-03 13:34:10.734000		40.000000									
2026-04-03 15:04:19.500000											
2026-04-03 15:04:23.734000	17.000000										
2026-04-06 16:27:52.640000				125.000000							
2026-04-06 16:32:29.171000				150.000000							
2026-04-07 16:24:19.125000	20.000000			175.000000							
2026-04-07 16:50:23.625000	18.000000			200.000000							
2026-04-08 14:03:53.640000	19.000000			200.000000							
2026-04-13 14:14:26.250000	17.000000										
2026-04-13 14:19:35.718000	16.000000										
2026-04-14 17:48:13.375000	18.000000										
2026-04-17 15:56:30.953000	16.000000										
2026-04-17 16:01:44.718000	14.000000										
2026-04-17 16:07:06.718000	12.000000										
2026-04-21 14:24:33.937000	14.000000										
2026-04-21 19:50:32.515000	18.000000										
2026-04-21 20:07:01.875000				300.000000							
2026-04-23 13:20:31.859000				250.000000							
2026-04-23 21:09:59.109000	23.000000										
2026-04-23 21:35:35.484000	20.000000										
2026-04-23 21:45:24	18.000000										
2026-04-29 15:37:59.953000	16.000000										
2026-04-29 15:38:20.406000				150.000000							
2026-04-29 15:39:55.515000											
2026-04-29 15:40:00.265000				250.000000							
2026-05-05 17:00:24.609000	10.000000										
2026-05-05 17:01:07.375000	15.000000										
2026-05-05 18:20:11.156000	13.000000										
2026-05-06 16:37:15.750000	19.000000										
2026-05-06 16:37:18.390000	19.000000										
2026-05-06 16:44:56.406000	18.000000										
2026-05-07 15:31:19.156000	17.000000										
2026-05-15 13:23:14.671000	14.000000										
2026-05-15 13:25:00.703000	16.000000										
2026-05-15 13:26:35.812000	14.000000										
2026-05-15 13:27:40.484000	12.000000										
2026-05-15 13:28:15.156000	14.000000										
2026-05-15 13:35:00.296000	12.000000										
2026-05-15 13:36:23.734000	14.000000										
2026-05-15 14:16:44.484000	17.000000										
2026-05-15 14:19:05.718000	19.000000										
2026-05-15 14:19:35.968000	20.000000										
2026-05-15 14:27:21.484000	17.000000										
2026-05-15 14:32:30.046000	19.000000										
2026-05-15 14:47:16.953000	17.000000										
2026-05-15 15:05:59	15.000000										
2026-05-15 15:32:41.625000	17.000000										
2026-05-15 15:44:40.593000	15.000000										
2026-05-15 15:46:52.890000	12.000000										
2026-05-15 15:47:28.343000	16.000000										
2026-05-15 16:14:09.937000	19.000000										
2026-05-15 16:59:58.671000	16.000000										
2026-05-15 17:00:00.718000	16.000000										
2026-05-15 17:00:02.546000	16.000000										
2026-05-15 17:00:33.828000	17.000000										
2026-05-18 18:39:21.703000	15.000000										
2026-05-18 18:44:02.625000	19.000000										
2026-05-29 01:37:03.406000	25.000000										
2026-05-29 01:37:38.359000	30.000000										
2026-05-29 17:22:35.843000	40.000000										
2026-06-10 15:28:09.515000	20.000000										
2026-06-10 16:26:27.796000	17.000000										
2026-06-10 16:53:37.296000	15.000000										
2026-06-10 17:26:09.296000	19.000000										
2026-06-17 15:36:32.265000	16.000000										
2026-06-17 15:45:18.437000	14.000000										
2026-06-17 16:03:16.750000	20.000000										
2026-06-17 16:13:42.781000	25.000000										
2026-06-17 17:12:05.078000	15.000000										
2026-06-17 17:29:00.968000	20.000000										
2026-06-17 17:39:12.765000	19.000000										
2026-06-22 16:41:03.500000	17.000000										
2026-06-23 17:38:40.125000	21.000000										
2026-06-23 18:00:55.218000	17.000000										
2026-06-25 14:02:46.750000				150.000000							
2026-06-29 18:14:03.906000	16.000000										
2026-07-07 15:26:10.437000	20.000000										
2026-07-07 15:30:39.484000	24.000000										
2026-07-07 15:31:13.375000	28.000000										
2026-07-07 15:39:14.734000	24.000000										
2026-07-07 15:42:25.140000	20.000000										
2026-07-07 16:09:30.765000	18.000000										
2026-07-07 16:12:50.562000	16.000000										
2026-07-07 16:13:17.968000	16.000000			200.000000							
2026-07-08 14:46:50.921000	15.000000			200.000000							
2026-07-08 18:02:36.453000	18.000000			200.000000							
2026-07-08 19:48:00.328000	18.000000	46.000000		200.000000							
2026-07-09 15:56:36.796000	16.000000	46.000000		200.000000							
2026-07-09 15:56:48.562000	16.000000	44.000000		200.000000							
2026-07-09 16:04:06.015000	14.000000										
